# GJJ 模型关键词索引表 (Model Keywords Index)
# 
# 用途说明：
# 1. 统一管理所有模型的关键词（去扩展名、去量化参数）
# 2. 支持模糊搜索和子目录匹配
# 3. 方便维护和扩展
#
# 字段说明：
# - id: 唯一标识符（小写，使用连字符分隔）
# - category: 模型类别 (unet/clip/vae/lora/controlnet/upscaler/audio/embedding)
# - keywords: 搜索关键词（多个用 | 分隔，已去除扩展名和量化参数）
# - display_name: 显示名称（人类可读）
# - description: 描述信息
# - tags: 标签（多个用 | 分隔）
# - priority: 优先级（0-100，数字越大越优先匹配）
#
# 规范化规则：
# 1. 去除扩展名：.safetensors, .ckpt, .pth, .pt, .bin, .gguf, .onnx
# 2. 去除量化参数：_fp8, _fp16, _bf16, _fp4, _nvfp4, _e4m3fn, _scaled, _turbo 等
# 3. 统一使用小写字母和连字符
#
# 示例：
# 原始文件名: "ltx-2.3-22b-distilled_transformer_only_fp8_input_scaled_v3.safetensors"
# 规范化后: "ltx-2.3-22b-distilled-transformer-only"
# 关键词: "ltx|2.3|22b|distilled|transformer|only"

umt5-xxl-fp8-e4m3fn-scaled	clip	umt5|xxl|fp8|e4m3fn|scaled	Umt5 Xxl Fp8 E4M3Fn Scaled	Umt5 Xxl Fp8 E4M3Fn Scaled (video model from official workflows)	clip|video|official-workflow	100
wan2.1-t2v-1.3b-bf16	unet	wan2.1|t2v|1.3b|bf16	Wan2.1 T2V 1.3B Bf16	Wan2.1 T2V 1.3B Bf16 (video model from official workflows)	unet|video|official-workflow|wan	93
wan2.2-animate-14b-fp8-scaled-e4m3fn-kj-v2	unet	wan2.2|animate|14b|fp8|scaled|e4m3fn	Wan2.2 Animate 14B Fp8 Scaled E4M3Fn Kj V2	Wan2.2 Animate 14B Fp8 Scaled E4M3Fn Kj V2 (video model from official workflows)	unet|video|official-workflow|wan	93
wan2.2-fun-camera-high-noise-14b-fp8-scaled	unet	wan2.2|fun|camera|high|noise|14b	Wan2.2 Fun Camera High Noise 14B Fp8 Scaled	Wan2.2 Fun Camera High Noise 14B Fp8 Scaled (video model from official workflows)	unet|video|official-workflow|wan	100
wan2.2-fun-camera-low-noise-14b-fp8-scaled	unet	wan2.2|fun|camera|low|noise|14b	Wan2.2 Fun Camera Low Noise 14B Fp8 Scaled	Wan2.2 Fun Camera Low Noise 14B Fp8 Scaled (video model from official workflows)	unet|video|official-workflow|wan	100
wan2.2-fun-control-high-noise-14b-fp8-scaled	unet	wan2.2|fun|control|high|noise|14b	Wan2.2 Fun Control High Noise 14B Fp8 Scaled	Wan2.2 Fun Control High Noise 14B Fp8 Scaled (video model from official workflows)	unet|video|official-workflow|wan	100
wan2.2-fun-control-low-noise-14b-fp8-scaled	unet	wan2.2|fun|control|low|noise|14b	Wan2.2 Fun Control Low Noise 14B Fp8 Scaled	Wan2.2 Fun Control Low Noise 14B Fp8 Scaled (video model from official workflows)	unet|video|official-workflow|wan	100
wan2.2-fun-inpaint-high-noise-14b-fp8-scaled	unet	wan2.2|fun|inpaint|high|noise|14b	Wan2.2 Fun Inpaint High Noise 14B Fp8 Scaled	Wan2.2 Fun Inpaint High Noise 14B Fp8 Scaled (video model from official workflows)	unet|video|official-workflow|wan	100
wan2.2-fun-inpaint-low-noise-14b-fp8-scaled	unet	wan2.2|fun|inpaint|low|noise|14b	Wan2.2 Fun Inpaint Low Noise 14B Fp8 Scaled	Wan2.2 Fun Inpaint Low Noise 14B Fp8 Scaled (video model from official workflows)	unet|video|official-workflow|wan	100
wan2.2-i2v-high-noise-14b-fp8-scaled	unet	wan2.2|i2v|high|noise|14b|fp8	Wan2.2 I2V High Noise 14B Fp8 Scaled	Wan2.2 I2V High Noise 14B Fp8 Scaled (video model from official workflows)	unet|video|official-workflow|wan	100
wan2.2-i2v-lightx2v-4steps-lora-v1-high-noise	lora	wan2.2|i2v|lightx2v|4steps|lora|v1	Wan2.2 I2V Lightx2V 4Steps Lora V1 High Noise	Wan2.2 I2V Lightx2V 4Steps Lora V1 High Noise (video model from official workflows)	lora|video|official-workflow|wan	100
wan2.2-i2v-lightx2v-4steps-lora-v1-low-noise	lora	wan2.2|i2v|lightx2v|4steps|lora|v1	Wan2.2 I2V Lightx2V 4Steps Lora V1 Low Noise	Wan2.2 I2V Lightx2V 4Steps Lora V1 Low Noise (video model from official workflows)	lora|video|official-workflow|wan	100
wan2.2-i2v-low-noise-14b-fp8-scaled	unet	wan2.2|i2v|low|noise|14b|fp8	Wan2.2 I2V Low Noise 14B Fp8 Scaled	Wan2.2 I2V Low Noise 14B Fp8 Scaled (video model from official workflows)	unet|video|official-workflow|wan	99
wan2.2-s2v-14b-fp8-scaled	unet	wan2.2|s2v|14b|fp8|scaled	Wan2.2 S2V 14B Fp8 Scaled	Wan2.2 S2V 14B Fp8 Scaled (video model from official workflows)	unet|video|official-workflow|wan	100
wan2.2-t2v-lightx2v-4steps-lora-v1.1-high-noise	lora	wan2.2|t2v|lightx2v|4steps|lora|v1.1	Wan2.2 T2V Lightx2V 4Steps Lora V1.1 High Noise	Wan2.2 T2V Lightx2V 4Steps Lora V1.1 High Noise (video model from official workflows)	lora|video|official-workflow|wan	96
wan2.2-ti2v-5b-fp16	unet	wan2.2|ti2v|5b|fp16	Wan2.2 Ti2V 5B Fp16	Wan2.2 Ti2V 5B Fp16 (video model from official workflows)	unet|video|official-workflow|wan	96
firered-image-edit-1.1-transformer	unet	firered|image|edit|1.1|transformer	Firered Image Edit 1.1 Transformer	Firered Image Edit 1.1 Transformer (from official workflows)	unet|official-workflow	75
flux1\uso-flux1-dit-lora-v1	lora	flux1\uso|flux1|dit|lora|v1	Flux1\Uso Flux1 Dit Lora V1	Flux1\Uso Flux1 Dit Lora V1 (from official workflows)	lora|official-workflow	80
qwen\lighting\qwen-image-lightning-4steps-v2.0	lora	qwen\lighting\qwen|image|lightning|4steps|v2.0	Qwen\Lighting\Qwen Image Lightning 4Steps V2.0	Qwen\Lighting\Qwen Image Lightning 4Steps V2.0 (from official workflows)	lora|official-workflow	95
qwen\lighting\qwen-image-lightning-8steps-v2.0	lora	qwen\lighting\qwen|image|lightning|8steps|v2.0	Qwen\Lighting\Qwen Image Lightning 8Steps V2.0	Qwen\Lighting\Qwen Image Lightning 8Steps V2.0 (from official workflows)	lora|official-workflow	75
sd1.5\dreamcreationvirtual3decommerce-v10	unet	sd1.5\dreamcreationvirtual3decommerce|v10	Sd1.5\Dreamcreationvirtual3Decommerce V10	Sd1.5\Dreamcreationvirtual3Decommerce V10 (from official workflows)	unet|official-workflow	75
sd1.5\v1-5-pruned-emaonly	unet	sd1.5\v1|5|pruned|emaonly	Sd1.5\V1 5 Pruned Emaonly	Sd1.5\V1 5 Pruned Emaonly (from official workflows)	unet|official-workflow	80
ae	vae	ae	Ae	Ae (from official workflows)	vae|official-workflow	100
awpainting-v14	unet	awpainting|v14	Awpainting V14	Awpainting V14 (from official workflows)	unet|official-workflow	75
blindbox-v1-mix	lora	blindbox|v1|mix	Blindbox V1 Mix	Blindbox V1 Mix (from official workflows)	lora|official-workflow	75
flux1-fill-dev-fp8	unet	flux1|fill|dev|fp8	Flux1 Fill Dev Fp8	Flux1 Fill Dev Fp8 (from official workflows)	unet|official-workflow	80
flux1-krea-dev-fp8-scaled	unet	flux1|krea|dev|fp8|scaled	Flux1 Krea Dev Fp8 Scaled	Flux1 Krea Dev Fp8 Scaled (from official workflows)	unet|official-workflow	75
hidream-i1-full-fp8	unet	hidream|i1|full|fp8	Hidream I1 Full Fp8	Hidream I1 Full Fp8 (from official workflows)	unet|official-workflow	75
majicmixrealistic-v7	unet	majicmixrealistic|v7	Majicmixrealistic V7	Majicmixrealistic V7 (from official workflows)	unet|official-workflow	75
qwen-2.5-vl-7b-fp8-scaled	clip	qwen|2.5|vl|7b|fp8	Qwen 2.5 Vl 7B Fp8 Scaled	Qwen 2.5 Vl 7B Fp8 Scaled (from official workflows)	clip|official-workflow	100
qwen-image-edit-fp8-e4m3fn	unet	qwen|image|edit|fp8|e4m3fn	Qwen Image Edit Fp8 E4M3Fn	Qwen Image Edit Fp8 E4M3Fn (from official workflows)	unet|official-workflow	75
qwen-image-fp8-e4m3fn	unet	qwen|image|fp8|e4m3fn	Qwen Image Fp8 E4M3Fn	Qwen Image Fp8 E4M3Fn (from official workflows)	unet|official-workflow	95
xsarchitectural-v11	unet	xsarchitectural|v11	Xsarchitectural V11	Xsarchitectural V11 (from official workflows)	unet|official-workflow	75
